pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
81.792,-34.285,180.0,top,C1,,,C_Disc_D3.0mm_W2.0mm_P2.50mm,100nF,tht
92.587,-34.285,180.0,top,C2,,,C_Disc_D3.0mm_W2.0mm_P2.50mm,100nF,tht
121.797,-34.285,180.0,top,C3,,,C_Disc_D3.0mm_W2.0mm_P2.50mm,100nF,tht
92.517,-67.305,180.0,top,C4,,,C_Disc_D3.0mm_W2.0mm_P2.50mm,100nF,tht
70.362,-38.095,0.0,top,J1,,,PinHeader_2x08_P2.54mm_Vertical,RAM Decoder,tht
100.137,-40.635,0.0,top,J2,,,DIP-18_W7.62mm,UD4,tht
100.137,-71.635,0.0,top,J3,,,DIP-18_W7.62mm,UE4,tht
87.437,-71.115,0.0,top,U1,,,DIP-14_W7.62mm,74HCT04,tht
76.712,-38.095,0.0,top,U2,,,DIP-16_W7.62mm,74HCT138,tht
112.907,-38.095,0.0,top,U3,,,DIP-28_W15.24mm,62256,tht
87.507,-40.635,0.0,top,U4,,,DIP-14_W7.62mm,74HCT30,tht
